count word
1 destabilize
2 destabilized
1 destabilizes
39 destination
6 destinations
9 destined
2 destinies
23 destiny
3 destitute
3 destitution
188 destroy
227 destroyed
6 destroyer
5 destroyers
92 destroying
17 destroys
8 destruct
3 destructing
187 destruction
54 destructive
8 destructor
1 destructs
7 detach
10 detachable
29 detached
1 detaches
2 detaching
9 detachment
3 detachments
217 detail
178 detailed
25 detailing
574 details
4 detain
9 detained
2 detainee
2 detainees
1 detaining
133 detect
25 detectable
68 detected
1 detecter
46 detecting
66 detection
1 detections
14 detective
1 detectives
193 detector
1 detector's
138 detectors
25 detects
1 detent
20 detention
34 deter
7 detergent
1 detergents
6 deteriorate
3 deteriorated
2 deteriorates
5 deteriorating
11 deterioration
3 determinant
1 determinants
64 determination
2 determinations
2 determinative
323 determine
192 determined
8 determinedly
1 determiner
35 determines
71 determining
3 determinism
14 deterministic
3 deterministically
13 deterred
5 deterrence
17 deterrent
1 deterrents
5 deterring
4 deters
3 detest
1 detestable
1 detested
6 detonate
8 detonated
3 detonating
3 detonation
1 detonations
3 detonator
1 detour
1 detours
1 detoxification
2 detract
1 detracting
5 detractors
2 detracts
6 detriment
16 detrimental
1 detriments
1 detritus
2 deuteranopia
16 deuterium
1 devaluated
2 devaluation
1 devalue
7 devalued
5 devastated
9 devastating
12 devastation
287 develop
398 developed
69 developer
21 developer's
86 developers
166 developing
601 development
4 developmental
28 developments
20 develops
2 deviancy
24 deviant
10 deviants
5 deviate
3 deviated
5 deviates
5 deviating
19 deviation
14 deviations
590 device
542 devices
119 devil
13 devil's
3 devilish
204 devils
7 devious
1 deviousness
17 devise
12 devised
3 devises
7 devising
25 devoid
16 devote
71 devoted
19 devotees
4 devotes
3 devoting
21 devotion
5 devotional
1 devotionals
4 devotions
4 devour
1 devoured
2 devouring
25 devout
2 devoutly
6 dew
1 dewan
1 dewy
1 dexter
2 dexterity
1 dextrous
48 dg
32 diabetes
6 diabetic
7 diabetics
1 diabolic
10 diabolical
28 diagnose
74 diagnosed
16 diagnoses
8 diagnosing
72 diagnosis
38 diagnostic
1 diagnostically
18 diagnostics
27 diagonal
3 diagonally
1 diagonals
44 diagram
45 diagrams
111 dial
7 dialect
1 dialectic
4 dialectical
9 dialed
43 dialing
104 dialog
7 dialogs
43 dialogue
2 dialogues
4 dials
9 dialysis
53 diameter
3 diameters
1 diametric
3 diametrically
181 diamond
9 diamond's
4 diamonds
2 dianetics
3 diaper
2 diapers
6 diaphragm
2 diaphragms
16 diaries
39 diarrhea
2 diarrheal
17 diary
22 diaspora
3 diastema
4 diatomaceous
1 diatribe
6 diatribes
24 dib
9 dibble
2 dibromide
2 dibs
16 dice
1 diced
2 dicer
27 dichotomy
134 dick
4 dickens
3 dicker
1 dickering
6 dickey
14 dickhead
4 dickie
1 dicky
3 dicta
39 dictate
22 dictated
10 dictates
9 dictating
1 dictation
27 dictator
3 dictatorial
21 dictators
45 dictatorship
5 dictatorships
13 dictionaries
211 dictionary
3 dictum
4727 did
1 diddly
1 diddlysquat
2481 didn't
3 didst
629 die
498 died
5 diehard
1 dielectric
1 dielectrics
60 dies
51 diesel
2 diesel's
31 diesels
218 diet
1 diet's
48 dietary
2 dieted
15 dieter
3 dieters
1 dietetic
8 dietician
3 dieticians
6 dieting
2 dietitian
17 diets
82 differ
9 differed
1065 difference
259 differences
2405 different
101 differential
1 differentially
4 differentials
21 differentiate
3 differentiated
5 differentiates
2 differentiating
6 differentiation
131 differently
26 differing
21 differs
2 difficile
559 difficult
54 difficulties
105 difficulty
2 diffraction
16 diffuse
1 diffused
1 diffuses
1 diffusing
8 diffusion
56 dig
94 digest
7 digested
3 digestion
13 digestive
4 digests
25 digging
54 digit
521 digital
8 digitally
1 digitization
26 digitize
65 digitized
10 digitizer
3 digitizers
1 digitizes
14 digitizing
25 digits
1 dignified
48 dignity
16 digress
1 digressing
6 digression
2 digs
1 dike
1 dikes
2 dilatation
3 dilate
1 dilated
2 dilating
7 dilation
23 dilemma
2 dilemmas
4 diligence
7 diligent
1 diligently
6 dill
3 dilly
4 dilute
8 diluted
2 diluting
5 dilution
65 dim
20 dime
32 dimension
67 dimensional
1 dimensioned
3 dimensioning
88 dimensions
3 dimes
11 diminish
10 diminished
7 diminishes
11 diminishing
2 diminutive
4 dimly
16 dimmer
9 dimming
3 dimorphism
10 dimple
2 dims
1 dimwit
19 din
1 dinar
1 dine
1 dined
5 diner
2 diners
2 dinette
34 ding
1 dingbats
1 dinge
2 dinged
1 dinghy
9 dings
1 dingy
32 dining
4 dinky
56 dinner
1 dinners
2 dinning
3 dinoflagellates
9 dinosaur
1 dinosaur's
6 dinosaurs
2 diocese
1 dioceses
25 diode
8 diodes
1 diopters
1 dioramas
18 dioxide
56 dip
1 dip's
1 dipeptide
9 diphtheria
5 diploma
17 diplomacy
1 diplomas
7 diplomat
61 diplomatic
3 diplomatically
30 diplomats
4 dipole
2 dipoles
4 dipped
2 dipping
1 dips
6 dipstick
20 dire
429 direct
140 directed
15 directing
292 direction
31 directional
4 directionality
1 directionally
68 directions
29 directive
18 directives
598 directly
1 directness
214 director
4 director's
3 directorate
1 directorate's
101 directories
26 directors
638 directory
4 directory's
3 directs
1 direly
25 dirk
103 dirt
1 dirtier
2 dirtiest
102 dirty
29 dis
4 disabilities
7 disability
65 disable
68 disabled
11 disables
25 disabling
35 disadvantage
3 disadvantaged
22 disadvantages
377 disagree
3 disagreeable
8 disagreed
16 disagreeing
55 disagreement
10 disagreements
31 disagrees
9 disallow
2 disallowing
1 disambiguate
76 disappear
11 disappearance
1 disappearances
66 disappeared
6 disappearing
36 disappears
12 disappoint
53 disappointed
17 disappointing
32 disappointment
4 disappointments
7 disappoints
9 disapproval
5 disapprove
6 disapproved
5 disapproves
19 disarm
7 disarmament
31 disarmed
22 disarming
1 disarms
2 disarray
10 disassemble
5 disassembled
2 disassembler
2 disassembling
1 disassembly
2 disassociate
1 disassociated
1 disassociates
97 disaster
27 disasters
11 disastrous
2 disastrously
12 disavow
1 disavowal
1 disavowed
4 disavows
3 disband
9 disbanded
2 disbanding
2 disbarment
1 disbarred
32 disbelief
21 disbelieve
12 disbeliever
1 disbelievers
7 disbelieves
3 disbelieving
5 disburse
1 disbursed
1 disbursing
65 disc
14 discard
32 discarded
2 discarding
16 discern
2 discerned
5 discernible
12 discerning
2 discernment
101 discharge
15 discharged
23 discharges
6 discharging
27 disciple
151 disciples
4 discipleship
1 disciplinarians
7 disciplinary
47 discipline
22 disciplined
21 disciplines
1 disciplining
11 disclaim
6 disclaimed
569 disclaimer
107 disclaimers
7 disclaims
16 disclose
26 disclosed
2 discloser
7 disclosing
41 disclosure
2 disclosures
4 disco
1 discography
2 discomfiture
34 discomfort
2 discomforts
2 disconcert
4 disconcerting
1 disconcertingly
23 disconnect
21 disconnected
3 disconnecting
2 disconnection
5 disconnects
5 discontent
2 discontented
1 discontinuation
3 discontinue
26 discontinued
1 discontinues
2 discontinuities
1 discontinuity
3 discord
3 discordant
3 discos
83 discount
7 discounted
3 discounting
42 discounts
36 discourage
18 discouraged
2 discouragement
5 discourages
3 discouraging
34 discourse
12 discourses
91 discover
264 discovered
4 discoverer
2 discoverers
16 discoveries
13 discovering
6 discovers
70 discovery
2 discovery's
36 discredit
11 discredited
9 discrediting
3 discredits
4 discreet
3 discreetly
18 discrepancies
21 discrepancy
36 discrete
2 discretely
10 discretion
8 discretionary
47 discriminate
14 discriminated
1 discriminates
15 discriminating
154 discrimination
1 discriminator
2 discriminators
15 discriminatory
28 discs
1 discursive
2 discus
340 discuss
1 discussant's
256 discussed
73 discusses
165 discussing
898 discussion
248 discussions
1 disdain
489 disease
3 diseased
148 diseases
1 disembodied
2 disembowelled
3 disenfranchisement
3 disengage
1 disengaged
1 disengages
1 disengaging
5 disfigured
2 disfiguring
1 disgorge
17 disgrace
3 disgraced
4 disgraceful
6 disgruntled
24 disguise
43 disguised
2 disguising
22 disgust
25 disgusted
49 disgusting
2 disgustingly
25 dish
3 disheartened
4 disheartening
15 dishes
1 disheveled
2 dishing
60 dishonest
12 dishonesty
2 dishonor
1 dishonored
3 dishwasher
3 disillusion
4 disillusioned
8 disillusionment
1 disincentive
6 disinfectant
7 disinformation
8 disingenuous
2 disintegrate
2 disintegrated
7 disintegration
17 disinterested
1 disjoining
1 disjoint
1 disjointed
2 disjunction
1300 disk
2 disk's
40 diskette
21 diskettes
398 disks
52 dislike
6 disliked
12 dislikes
1 dislocate
3 dislocation
4 dislodge
2 dislodged
1 disloyal
4 disloyalty
4 dismal
3 dismally
9 dismantle
4 dismantled
5 dismantlement
10 dismantling
5 dismay
7 dismayed
3 dismember
3 dismembered
1 dismemberment
62 dismiss
12 dismissal
3 dismissals
24 dismissed
4 dismisses
14 dismissing
3 dismissive
2 dismissively
3 dismount
1 dismounted
47 disobedience
8 disobedient
23 disobey
2 disobeyed
4 disobeying
2 disobeys
65 disorder
4 disordered
1 disorderly
24 disorders
2 disorganization
4 disorganized
5 disorientation
10 disoriented
1 disorienting
2 disown
1 disowned
4 disparage
2 disparaged
3 disparagement
1 disparages
7 disparaging
5 disparate
3 disparity
2 dispassion
3 dispassionate
1 dispassionately
9 dispatch
6 dispatched
4 dispatcher
2 dispatches
2 dispatching
2 dispel
3 dispelled
1 dispelling
5 dispensation
2 dispensational
15 dispense
2 dispensed
1 dispenser
1 dispensers
2 dispensing
14 dispersal
3 disperse
9 dispersed
3 dispersing
5 dispersion
2 dispersions
5 displace
10 displaced
14 displacement
2 displacements
2 displacing
1089 display
4 display's
2 displayable
120 displayed
67 displaying
197 displays
2 displeasing
13 displeasure
10 disposable
1 disposables
18 disposal
7 dispose
17 disposed
1 disposes
2 disposing
14 disposition
2 dispositions
1 dispossess
1 dispossessed
5 dispossession
5 disproof
23 disproportionate
10 disproportionately
39 disprove
17 disproved
6 disproven
8 disproves
12 disproving
1 disputable
1 disputants
1 disputatious
136 dispute
50 disputed
25 disputes
11 disputing
1 disqualification
10 disqualified
3 disqualifies
4 disqualify
1 disquiet
69 disregard
11 disregarded
1 disregardful
20 disregarding
1 disregards
2 disremember
2 disreputable
5 disrepute
9 disrespect
5 disrespectful
3 disrespectfully
10 disrupt
8 disrupted
2 disruption
1 disruptions
18 disruptive
1 disrupts
3 dissatisfaction
7 dissatisfied
1 dissatisfying
3 dissect
3 dissected
1 dissections
4 disseminate
8 disseminated
4 disseminating
24 dissemination
1 dissension
11 dissent
2 dissenters
8 dissenting
3 dissents
12 dissertation
1 dissertations
5 disservice
9 dissident
13 dissidents
11 dissimilar
1 dissimilarities
2 dissing
7 dissipate
3 dissipated
2 dissipates
5 dissipation
1 dissociate
1 dissociation
5 dissolution
19 dissolve
26 dissolved
6 dissolves
2 dissolving
2 dissonance
8 dissonant
8 dissuade
1 distal
1 distally
240 distance
1 distanced
49 distances
2 distancing
77 distant
3 distaste
1 distasteful
1 distended
1 distillates
1 distillation
9 distilled
2 distilling
1 distills
58 distinct
120 distinction
27 distinctions
17 distinctive
22 distinctly
81 distinguish
31 distinguished
12 distinguishes
14 distinguishing
18 distort
43 distorted
5 distorting
58 distortion
21 distortions
1 distorts
4 distract
5 distracted
6 distracting
1 distractingly
10 distraction
3 distractions
1 distracts
4 distraught
34 distress
10 distressed
7 distressing
11 distributable
71 distribute
230 distributed
6 distributes
20 distributing
398 distribution
23 distributions
38 distributor
22 distributors
1 distributorship
112 district
28 districts
11 distrust
1 distrusted
2 distrustful
4 distrusting
3 distrusts
8 disturb
13 disturbance
10 disturbances
15 disturbed
51 disturbing
19 disturbs
1 disunion
3 disunity
5 disuse
4 dit
16 ditch
1 ditches
23 dither
7 dithered
28 dithering
3 dithers
80 ditto
1 ditto's
1 ditzes
1 diuresis
3 diuretic
1 diuretics
5 divan
1 divas
16 dive
4 dived
8 diverge
1 diverged
5 divergence
9 divergent
2 diverges
1 diverging
6 divers
44 diverse
1 diversely
2 diversified
10 diversion
2 diversions
35 diversity
13 divert
18 diverted
2 diverter
18 diverting
8 dives
59 divide
79 divided
9 dividend
2 dividends
13 divider
2 dividers
14 divides
37 dividing
5 divination
191 divine
18 divinely
1 diviner
24 diving
32 divinity
1 divisibility
3 divisible
566 division
1 division's
18 divisional
46 divisions
6 divisive
3 divisiveness
4 divisor
3 divisors
53 divorce
12 divorced
1 divorces
1 divots
9 divulge
3 divulged
3 divulging
1 divvied
9 dixie
21 dizziness
5 dizzy
4 dizzying
1 djibouti
28 dm
15006 do
1 do's
2 doable
1 dob
2 dobbin
2 doberman
2 dobermans
105 doc
2 doc's
1 docile
37 dock
2 dock's
6 docked
2 docket
23 docking
1 docklands
4 docks
103 docs
354 doctor
35 doctor's
9 doctoral
2 doctorate
8 doctored
1 doctoring
262 doctors
5 doctrinaire
32 doctrinal
256 doctrine
85 doctrines
339 document
1 document's
3 documentable
2 documentaries
62 documentary
310 documentation
113 documented
16 documenting
295 documents
1 doddering
1 doddery
76 dodge
1 dodge's
30 dodger
1 dodger's
76 dodgers
2 dodges
8 dodging
2 dodgy
30 doe
3 doers
7270 does
2858 doesn't
298 dog
19 dog's
8 dogfight
1 dogged
1 doggie
1 dogging
3 doggy
4 doghouse
1 dogleg
95 dogma
5 dogmas
21 dogmatic
2 dogmatism
1 dogmatizing
155 dogs
24 doh
1693 doing
6 doings
15 doit
54 dole
2 dole's
1 doled
1 doles
9 doll
162 dollar
272 dollars
1 dolled
5 dolls
3 dolphin
11 dolphins
4 dolt
1 dolts
319 domain
18 domains
11 dome
1 domes
122 domestic
1 domestically
5 domesticated
2 domestication
10 domicile
31 dominance
40 dominant
2 dominantly
42 dominate
59 dominated
10 dominates
9 dominating
21 domination
4 domineering
1 dominica
3 dominican
22 dominion
1 dominions
14 domino
1 domino's
356 don
13 don's
10279 don't
21 donate
17 donated
4 donates
3 donating
19 donation
23 donations
1 donator
1836 done
13 dong
2 dongle
1 dongles
7 donkey
4 donkeys
26 donna
1 donned
2 donning
1 donnybrook
8 donor
9 donors
3 donut
11 donuts
1 doodad
2 doodah
48 doom
21 doomed
5 doomsday
560 door
19 doorbell
3 doormat
1 doormats
151 doors
9 doorstep
7 doorsteps
5 doorway
1 doozy
1 dopa
15 dope
2 doped
1 dopers
1 dopey
5 doping
3 dor
2 dora
5 dork
3 dorks
1 dorky
11 dorm
5 dormant
1 dormer
3 dormitories
7 dormitory
1 dorms
2 dorsal
6 dory
1518 dos
17 dosage
2 dosages
67 dose
36 doses
4 dosh
3 dosing
1 doss
1 dossier
1 dossiers
2 dost
131 dot
1 dotage
9 doth
20 dots
22 dotted
481 double
27 doubled
8 doubleheader
4 doubler
30 doubles
10 doublespeak
16 doubling
7 doubly
771 doubt
13 doubted
3 doubter
5 doubters
30 doubtful
20 doubting
22 doubtless
1 doubtlessly
55 doubts
5 douce
4 douche
1 douches
12 dough
2 doughnut
3 doughnuts
4 doughty
2 doused
3 douses
15 dousing
8 dove
1 doves
3 dovetail
1 dovetailed
2 dow
2693 down
1 down's
1 downbeat
1 downdraft
1 downed
1 downer
1 downers
5 downfall
6 downgrade
7 downhill
10 downing
77 download
5 downloadable
59 downloaded
23 downloading
5 downloads
3 downplay
2 downplayed
1 downplaying
1 downrange
7 downright
17 downs
13 downshift
7 downshifting
2 downshifts
10 downside
1 downsized
2 downsizing
19 downstairs
7 downstream
1 downtime
37 downtown
15 downward
5 downwards
1 downwind
1 dowries
1 dowry
6 dowsers
3 dowsing
6 dozed
126 dozen
62 dozens
2 dozers
6 dozier
2 dozing
1 drab
9 draconian
236 draft
30 drafted
8 draftees
1 drafters
22 drafting
5 drafts
168 drag
35 dragged
45 dragging
45 dragon
7 dragon's
1 dragonfly
21 dragons
2 drags
1 dragster
1 dragsters
76 drain
3 drainage
9 drained
16 draining
4 drains
27 drake
1 drake's
76 dram
1 dram's
8 drama
45 dramatic
64 dramatically
1 dramatize
3 drams
21 drank
15 draper
1 drapes
23 drastic
25 drastically
415 draw
13 drawable
3 drawback
19 drawbacks
36 drawer
5 drawers
261 drawing
32 drawings
181 drawn
33 draws
12 dread
8 dreaded
18 dreadful
1 dreadfully
169 dream
1 dreamboat
9 dreamed
2 dreamer
3 dreamers
20 dreaming
1 dreamland
135 dreams
1 dreary
4 dredge
1 dredges
3 dree
1 dregs
1 drenched
1 drenching
39 dress
28 dressed
10 dresser
6 dresses
11 dressing
1 dressmaker
62 drew
9 dribble
1 dribbled
1 dribbles
25 dried
2 drier
2 driers
8 dries
23 drift
16 drifted
5 drifting
3 drifts
2 driftwood
55 drill
11 drilled
17 drilling
18 drills
188 drink
2 drinkers
90 drinking
32 drinks
3 drip
10 dripping
2 drippy
2 drips
1 drivability
3 drivable
2546 drive
18 drive's
32 drivel
3 driveline
234 driven
811 driver
51 driver's
755 drivers
660 drives
3 driveshaft
2 drivetrain
27 driveway
8 driveways
416 driving
1 drogue
1 drone
1 droning
4 drool
7 drooled
3 drooling
2 drools
3 droop
3 drooped
9 droopy
358 drop
5 droplet
3 droplets
2 dropouts
161 dropped
69 dropping
82 drops
1 drosophila
1 dross
12 drought
112 drove
10 droves
2 drown
12 drowned
11 drowning
1 drownings
5 drowsiness
1 drudgery
637 drug
5 drug's
4 drugged
4 druggie
1 druggies
1 druggist
543 drugs
4 drugstore
2 druid
6 druids
48 drum
1 drummers
2 drumming
15 drums
81 drunk
2 drunkard
7 drunkards
22 drunken
4 drunkenness
1 drunker
5 drunks
138 dry
15 dryer
4 dryers
17 drying
2 dryness
1 drys
3 drywall
151 dual
10 dualism
2 dualistic
3 dualities
3 duality
4 dub
3 dubbed
3 dubbing
45 dubious
1 dubiously
40 duck
1 ducked
14 ducks
2 ducky
18 duct
2 ductility
1 ducting
3 ducts
6 dud
35 dude
2 dude's
1 duded
6 dudes
3 dudgeon
3 duds
836 due
4 duel
1 dueled
1 duelling
2 duels
17 dues
1 duet
22 duff
23 dug
7 dugout
2 dugouts
25 duh
62 duke
2 duke's
1 dukes
49 dull
1 dullard
1 dulled
1 duller
1 dulling
